Czy w tej sytuacji masz obowiązek zatrzymać pojazd?;AK_D05_06_org.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Znaki nakazu i zakazu;W tej sytuacji masz obowiązek zatrzymać pojazd. Jest to związane z obecnością znaku B-20 („Stop”), który nakazuje zatrzymanie się przed wjazdem na skrzyżowanie. Zgodnie z przepisami, należy zatrzymać się w wyznaczonym miejscu, a w przypadku jego braku, w miejscu, które zapewnia dobrą widoczność i nie utrudnia ruchu na drodze z pierwszeństwem.;;;;Tak;3;art. 3 ust. 1 pkt oraz art. 26 ust. 6 ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.);Znajomość i stosowanie się do zasad zachowania się przy przejeżdżaniu obok przystanku tramwajowego bez wysepki eliminuje sytuacje zagrażające życiu i zdrowiu pieszych wsiadających i wysiadajacych z pojazdów tej komunikacji;struk
Jaki czynnik, w zasadniczy sposób, decyduje o długości drogi nagłego (awaryjnego) hamowania ciągnika rolniczego?;4B101.jpg;T;Technika jazdy;Rodzaj nawierzchni, po której porusza się ciągnik rolniczy, ma kluczowy wpływ na długość drogi nagłego (awaryjnego) hamowania.;Czas reakcji kierowcy pojazdu.;Rodzaj nawierzchni, po której porusza się pojazd.;Rodzaj zastosowanego w pojeździe płynu hamulcowego.;B;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Na co, przede wszystkim, powinieneś zwrócić uwagę dostosowując odległość ciągnika rolniczego od jadącego przed Tobą pojazdu?;4B102.jpg;T;Prędkość, hamowanie, odstępy;Należy brać pod uwagę aktualne warunki atmosferyczne oraz rodzaj nawierzchni, gdy ustalasz odpowiednią odległość między swoim ciągnikiem rolniczym a pojazdem jadącym przed Tobą.;Tylko na rodzaj nawierzchni drogi.;Na panujące warunki atmosferyczne i rodzaj nawierzchni.;Tylko na natężenie ruchu.;B;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Od czego, w zasadniczy sposób, zależy przyczepność opon ciągnika rolniczego do suchej jezdni?;4B104.jpg;T;Inne;Rodzaj nawierzchni jezdni ma kluczowy wpływ na przyczepność opon ciągnika rolniczego na suchej powierzchni.;Od mocy silnika.;Od rodzaju nawierzchni tej jezdni.;Od sprawności układu kierowniczego.;B;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jakie mogą być skutki zmniejszenia przyczepności opon ciągnika do nawierzchni drogi, spowodowane zmianą jej stanu?;4B105.jpg;T;Inne;Oznaki wydłużenia drogi hamowania mogą pojawić się w wyniku obniżonej przyczepności opon ciągnika do podłoża, co jest efektem zmiany stanu nawierzchni drogi.;Wydłużenie drogi hamowania.;Skrócenie drogi hamowania.;Brak możliwości hamowania.;A;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Które światła ciągnika rolniczego mogą pogorszyć widoczność, jeśli są włączone podczas jazdy we mgle?;4B204.jpg;T;Inne;Włączone światła drogowe podczas jazdy w mgle mogą sprawić, że widoczność stanie się gorsza.;Drogowe.;Mijania.;Przeciwmgłowe.;A;2;art. 30 ust. 1 pkt 1) lit. a) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.).;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który bieg należy włączyć, aby na oblodzonej nawierzchni ruszyć ciągnikiem rolniczym?;;T;Technika jazdy;Aby rozpocząć jazdę ciągnikiem rolniczym na oblodzonej nawierzchni, należy wybrać taki bieg, który pozwoli uzyskać minimalną siłę napędową niezbędną do ruszenia.;Zawsze pierwszy.;Zawsze bezpośredni.;Taki, na którym uzyskasz minimalną potrzebną do ruszenia siłę napędową na kołach.;C;2;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jedziesz ciągnikiem rolniczym z przyczepą na wprost. Co powinieneś widzieć w prawidłowo ustawionych lusterkach zewnętrznych?;4B302.jpg;T;Inne;Podczas jazdy ciągnikiem rolniczym z przyczepą, w prawidłowo ustawionych lusterkach zewnętrznych powinieneś widzieć przestrzeń za zestawem pojazdów po obu stronach oraz krawędź przyczepy.;Bok ciągnika i przód przyczepy w połowie lusterka.;Obszar przestrzeni za zespołem pojazdów po obydwu stronach i krawędź przyczepy.;Koło napędowe ciągnika.;B;3;"Zał. 5 tab. 4 poz. 1 pkt 3 s. 14511 Rozporządzenia w sprawie szkolenia, egzaminowania i uzyskiwania uprawnień przez kierujących pojazdami, instruktorów i egzaminatorów (Dz. U. z 2005 r. Nr 217 poz. 1834 z późn. zm.)
Program szkolenia";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jakiej kolejności hamuje zespół pojazdów, złożony z ciągnika rolniczego i przyczepy, wyposażony w pneumatyczny układ hamulcowy, w czasie hamowania awaryjnego?;4B306.jpg;T;Technika jazdy;W przypadku awaryjnego hamowania zespół pojazdów składający się z ciągnika rolniczego i przyczepy, która jest wyposażona w pneumatyczny układ hamulcowy, najpierw hamuje przyczepą.;Ciągnik i przyczepa zaczną hamować jednocześnie.;Przyczepa zacznie hamować pierwsza.;Przyczepa zacznie hamować druga.;B;3;"Instrukcja obsługi ciągnika
Program szkolenia";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jak uzyskasz największą skuteczność hamowania silnikiem, kierując zespołem pojazdów, składającym się z ciągnika i przyczepy?;4B307.jpg;T;Technika jazdy;Aby osiągnąć najlepszą skuteczność hamowania silnikiem podczas prowadzenia zespołu pojazdów złożonego z ciągnika i przyczepy, najlepiej będzie włączyć jak najniższy bieg, biorąc pod uwagę obroty silnika.;Włączę wyższy bieg.;Będę trzymać wciśnięty pedał sprzęgła.;Włączę w miarę możliwości jak najniższy bieg uwzględniając obroty silnika.;C;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Kierujesz ciągnikiem rolniczym z załadowaną przyczepą. Co powinieneś zrobić przed wjechaniem na długie wzniesienie?;4B311.jpg;T;Technika jazdy;Przed wjazdem na długie wzniesienie w tej sytuacji, powinno się włączyć bieg, który umożliwi pokonanie wzniesienia bez konieczności redukcji biegów.;Włączyć taki bieg, żeby wjechać na wzniesienie bez redukowania biegów.;Rozpędzić zespół pojazdów na najwyższym biegu i próbować na nim jechać do końca wzniesienia.;W każdym przypadku zredukować biegi na polowe.;A;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Kierujesz ciągnikiem rolniczym z przyczepą. Co powinieneś zrobić w czasie jazdy po śliskiej nawierzchni?;4B317.jpg;T;Technika jazdy;Podczas poruszania się po śliskiej powierzchni, powinno się włączyć przedni napęd, jeśli ciągnik jest w niego zaopatrzony.;Włączyć przedni napęd, jeżeli ciągnik jest w niego wyposażony.;Włączyć biegi polowe lub pełzające.;Przesunąć ładunek na przyczepie bardziej do tyłu w celu odciążenia napędu.;A;3;"Instrukcja obsługi ciągnika
Program szkolenia";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jaki sposób powinieneś obserwować drogę za ciągnikiem rolniczym z przyczepą w czasie cofania?;4B318.jpg;T;Technika jazdy;Podczas jazdy wstecz należy zwracać uwagę na otoczenie poprzez tylną szybę oraz lusterka zewnętrzne, kontrolując ścieżkę ruchu ciągnika i przyczepy.;Przez tylną szybę oraz w lusterkach zewnętrznych obserwując tor jazdy ciągnika i przyczepy.;Patrząc do tyłu bez analizy toru jazdy przodu ciągnika.;Patrząc na kierownicę i na jej podstawie obserwować tor jazdy.;A;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jaki sposób należy obserwować otoczenie, kierując ciągnikiem rolniczym z przyczepą, podczas jazdy do przodu?;;T;Technika jazdy;Podczas prowadzenia ciągnika rolniczego z przyczepą, ważne jest, aby patrzeć przed siebie oraz systematycznie sprawdzać drogę za zespołem pojazdów w lusterkach wstecznych.;Patrząc przed siebie bez kontroli drogi za zespołem pojazdów.;Równomiernie obserwując drogę przed i za zespołem pojazdów.;Patrząc przed siebie oraz regularnie kontrolując drogę za zespołem pojazdów w lusterkach wstecznych.;C;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Czy masz prawo pozostawić ciągnik rolniczy bez nadzoru, jeśli podłączone do niego narzędzia są podniesione?;4C116.jpg;T;Obowiązki kierującego, dokumenty;Nie wolno zostawiać ciągnika rolniczego bez nadzoru, gdy narzędzia są podniesione.;Tak.;Nie.;Tak, ale tylko do pięciu minut.;B;3;Art. 46 ust. 5 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Kiedy masz prawo użyć światła oświetlającego przedmioty przydrożne (szperacza)?;4C118.jpg;T;Inne;Podczas postoju masz prawo korzystać z świateł oświetlających przedmioty znajdujące się przy drodze.;Podczas jazdy w obszarze zabudowanym.;Podczas jazdy po drogach publicznych gruntowych.;Podczas postoju.;C;3;Art. 52 ust. 3 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jak powinien zachować się kierujący ciągnikiem rolniczym wyprzedzanym przez inny pojazd?;4C119.jpg;T;Technika jazdy;Kierowca ciągnika rolniczego, gdy jest wyprzedzany przez inny pojazd, powinien ustąpić miejsca, zjeżdżając maksymalnie na prawo.;Zjechać jak najbardziej na prawo.;Zatrzymać się.;Zwiększyć prędkość.;A;3;Art. 24 ust. 6 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jakiej sytuacji celowe jest włączenie blokady mechanizmu różnicowego ciągnika rolniczego?;4C124.jpg;T;Inne;Stosowanie blokady mechanizmu różnicowego w ciągniku rolniczym jest zasadne w trakcie prac polowych.;Podczas wykonywania prac polowych.;Podczas ciągnięcia dwóch przyczep.;Podczas poślizgu dwóch kół napędowych.;A;3;Program szkolenia;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jak należy postąpić w przypadku podnoszenia się przedniej części ciągnika rolniczego po przyłączeniu do niego ciężkiego narzędzia?;4C127.jpg;T;Inne;W sytuacji, gdy przednia część ciągnika rolniczego unosi się po podłączeniu ciężkiego narzędzia, konieczne jest zamontowanie obciążników na kołach przednich.;Zainstalować obciążniki kół przednich.;Zainstalować obciążniki kół tylnych.;Zmniejszyć ciśnienie w oponach.;A;3;Instrukcja obsługi ciągnika;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jaki sposób należy przewozić ładunek sypki?;4C120.jpg;T;Inne;Sypki ładunek powinien być transportowany w zamkniętej skrzyni ładunkowej, która jest wyposażona w właściwe zasłony.;W szczelnej skrzyni ładunkowej z odpowiednimi zasłonami.;W dowolnej skrzyni ładunkowej.;W dowolnej skrzyni ładunkowej przykrytej plandeką.;A;3;Art. 61 ust. 5 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Czy na przyczepie ciągnika rolniczego masz prawo przewozić ładunek powodujący przekroczenie jej dopuszczalnej ładowności?;4C121.jpg;T;Obowiązki kierującego, dokumenty;Nie wolno przewozić na przyczepie ciągnika rolniczego ładunku, który przekracza jej dopuszczalną ładowność.;Tak.;Tak, ale tylko podczas jazdy po drogach publicznych gruntowych.;Nie.;C;3;Art. 61 ust. 1 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Czy kierując ciągnikiem rolniczym, masz prawo przewozić pasażera?;4C122.jpg;T;Obowiązki kierującego, dokumenty;Prowadząc ciągnik rolniczy, możesz przewozić pasażera na siedzeniu przeznaczonym dla niego.;Tak, jeśli siedzi na błotniku.;Tak, na siedzeniu dla pasażera.;Tak, na tylnym zaczepie, pod warunkiem, że korzysta z uchwytu ręcznego.;B;3;§ 46 ust. 4 Rozporządzenia w sprawie warunków technicznych pojazdów oraz zakresu ich niezbędnego wyposażenia (Dz. U. z 2003 r. Nr 32 poz. 262 z późn. zm.);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Na jaką największą odległość od tylnej płaszczyzny obrysu przyczepy może wystawać przewożony na niej ładunek?;4C128.jpg;T;Inne;Maksymalna odległość wynosząca dwa metry, na jaką może wystawać ładunek przewożony na przyczepie, to odległość mierząca od tylnej płaszczyzny obrysu.;2 m.;5 m.;0,5 m.;A;3;Art. 61 ust. 6 pkt 2 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jaki sposób prawidłowo oznakować ładunek wystający z tyłu przyczepy ciągnika rolniczego na odległość większą niż 0,5 m?;4C129.jpg;T;Inne;Tarcza z białymi i czerwonymi pasami powinna oznaczać ładunek wystający z tyłu przyczepy ciągnika rolniczego, jeśli jego długość przekracza 0,5 metra.;Tarczą z pasami białymi i czerwonymi.;Chorągiewką barwy czerwonej.;Chorągiewką barwy pomarańczowej.;A;3;Art. 61 ust. 9 pkt 3 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Czy dopuszczalny jest przewóz dzieci do szkoły w przyczepie ciągniętej przez ciągnik rolniczy?;4C130.jpg;T;Inne;Przewóz dzieci do szkoły w przyczepie ciągniętej przez ciągnik rolniczy jest dozwolony, pod warunkiem że przyczepa jest przystosowana do transportu ludzi.;Tak, jeżeli przyczepa jest dostosowana do przewozu osób.;Nie.;Tak, ale nie więcej niż pięciorga dzieci.;A;3;Art. 63 ust. 3 pkt 1 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z dokumentów stwierdza dopuszczenie przyczepy do ruchu?;4C203.jpg;T;Obowiązki kierującego, dokumenty;Dowód rejestracyjny przyczepy potwierdza jej dopuszczenie do ruchu, o ile wymaga ona rejestracji.;Dowód rejestracyjny pojazdu ciągnącego.;Dowód rejestracyjny przyczepy, jeśli podlega ona rejestracji.;Oświadczenie właściciela przyczepy o jej użyczeniu, jeżeli kierujący pojazdem ciągnącym nie jest jej właścicielem.;B;1;Art. 71 ust. 1 Ustawy Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Kiedy należy przeprowadzać okresowe badanie techniczne ciągnika rolniczego?;4C211.jpg;T;Obowiązki kierującego, dokumenty;Musisz przeprowadzić okresowe badanie techniczne ciągnika rolniczego przed upływem terminu wskazanego w dowodzie rejestracyjnym pojazdu.;Zawsze co 3 lata.;Zawszed co 2 lata.;Przed upływem terminu podanego w dowodzie rejestracyjnym pojazdu.;C;1;art. 81 ust. 1 i ust. 7) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Którym z wymienionych pojazdów masz prawo kierować posiadając prawo jazdy kategorii T?;4C250.jpg;T;Inne;Kiedy masz prawo jazdy kategorii T, możesz prowadzić ciągnik rolniczy z przyczepą.;Samochodem osobowym.;Motocyklem.;Ciągnikiem rolniczym.;C;1;Art. 6 ust. 1 pkt 11 lit. a Ustawy o kierujących pojazdami (Dz.U. z 2011 nr 30 poz. 151  z późn. zm.);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Którym z wymienionych pojazdów masz prawo kierować posiadając prawo jazdy kategorii T?;4C251.jpg;T;Inne;Prawa jazdy kategorii T uprawniają do prowadzenia ciągnika rolniczego z przyczepą.;Ciągnikiem rolniczym z przyczepą.;Ciągnikiem siodłowym.;Czterokołowcem.;A;1;Art. 6 ust. 1 pkt 11 lit. a Ustawy o kierujących pojazdami (Dz.U. z 2011 nr 30 poz. 151  z późn. zm.);Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
O czym informuje świecąca lampka kontrolna smarowania silnika?;4C301.jpg;T;Inne;Lampka kontrolna smarowania silnika, która świeci, sygnalizuje zbyt niskie ciśnienie oleju.;O konieczności wymiany oleju.;O zbyt niskim ciśnieniu oleju.;O zanieczyszczeniu filtra oleju.;B;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jaka jest zasadnicza rola świateł mijania w ciągniku rolniczym?;4C302.jpg;T;Inne;Podstawowym zadaniem świateł mijania w ciągniku rolniczym jest oświetlenie drogi przed pojazdem, tak aby nie oślepiać kierowców nadjeżdżających z przeciwnej strony.;Oświetlanie drogi przed ciągnikiem w sposób niepowodujący oślepienia kierujących nadjeżdżających z przeciwka.;Oświetlanie drogi nie dalej niż 10 m przed pojazdem.;Oświetlanie drogi co najmniej 100 m przed pojazdem.;A;1;§ 47 ust. 1 Rozporządzenia w sprawie warunków technicznych pojazdów oraz zakresu ich niezbędnego wyposażenia (Dz. U. z 2003 r. Nr 32 poz. 262 z późn. zm.) w związku z § 12 ust. 1 pkt 2;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Co powinieneś zrobić, jeśli płyn chłodzący silnik ciągnika rolniczego nie jest widoczny w zbiorniku odzyskowym?;4C304.jpg;T;Awaria pojazdu, pierwsza pomoc;W przypadku, gdy płyn chłodzący silnika ciągnika rolniczego nie jest widoczny w zbiorniku odzyskowym, konieczne jest sprawdzenie poziomu płynu w chłodnicy.;Sprawdzić poziom płynu w chłodnicy.;Wymienić zbiornik odzyskowy.;Zmniejszyć ciśnienie w układzie chłodzenia przez obrócenie korka ciśnieniowego chłodnicy.;A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Co powinieneś zrobić jeżeli płyn chłodzący silnik ciągnika rolniczego nie jest widoczny w zbiorniku wyrównawczym?;4C305.jpg;T;Awaria pojazdu, pierwsza pomoc;W przypadku braku widoczności płynu chłodzącego w zbiorniku wyrównawczym silnika ciągnika rolniczego, konieczne jest sprawdzenie poziomu płynu w chłodnicy.;Sprawdzić poziom płynu w chłodnicy.;Uruchomić silnik i ustalić miejsce wycieku.;Dokonać wymiany płynu.;A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Kiedy możesz sprawdzić, czy poziom oleju w silniku ciągnika rolniczego jest prawidłowy?;4C306.jpg;T;Inne;Proszę zweryfikować poziom oleju w silniku ciągnika rolniczego po odczekaniu przynajmniej 5 minut od wyłączenia silnika.;Po co najmniej 5 minutach od zatrzymania pracy silnika.;Tylko przy zimnym silniku.;Bezpośrednio po zatrzymaniu silnika.;A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W jakim ustawieniu ciągnika rolniczego, sprawdzisz właściwie poziom oleju w silniku?;4C307.jpg;T;Inne;Aby prawidłowo sprawdzić poziom oleju w silniku, należy zaparkować na równej powierzchni.;Gdy ciągnik jest przechylony w stronę, po której znajduje się wskaźnik poziomu oleju.;Po zaparkowaniu ciągnika w dowolnym położeniu.;Po zaparkowaniu na powierzchni poziomej.;C;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W którym miejscu wskaźnika bagnetowego powinien znajdować się ślad oleju, aby oznaczało to prawidłowy jego poziom?;4C308.jpg;T;Inne;Poziom oleju, który znajduje się zarówno powyżej znacznika MAX, jak i poniżej znacznika MIN, jest niewłaściwy i stwarza zagrożenie dla silnika. Olej powinien znajdować się w widocznym zakresie pomiędzy tymi dwoma znacznikami.;"Powyżej znaku ""MAX"".";"Pomiędzy znakami ""MIN"" i ""MAX"".";"Poniżej znaku ""MIN"".";B;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W którym miejscu wskaźnika bagnetowego, powinien znajdować się ślad oleju, aby oznaczało to, że jego poziom jest nieprawidłowy?;4C309.jpg;T;Inne;Niski poziom oleju, wskazujący poniżej znacznika MIN na bagnecie, jest nieprawidłowy i wymaga natychmiastowego uzupełnienia.;"Powyżej znaku ""MAX"".";"Pomiędzy znakami ""MIN"" i ""MAX"".";"Niewiele powyżej znaku ""MIN"".";A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
W którym miejscu wskaźnika bagnetowego, powinien znajdować się ślad oleju, aby oznaczało to, że jego poziom jest nieprawidłowy?;4C310.jpg;T;Inne;Wskaźnik bagnetowy pokazujący poziom oleju poniżej znacznika MIN wskazuje na nieprawidłowość, co wymaga natychmiastowego uzupełnienia oleju.;"Niewiele poniżej znaku ""MAX"".";"Pomiędzy znakami ""MIN"" i ""MAX"".";"Poniżej znaku ""MIN"".";C;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
"Czy wolno Ci eksploatować ciągnik rolniczy, jeśli poziom oleju na wskaźniku bagnetowym znajduje się poniżej znaku ""min.""";4C311.jpg;T;Awaria pojazdu, pierwsza pomoc;"Eksploatacja ciągnika rolniczego jest zabroniona, gdy poziom oleju na wskaźniku bagnetowym jest niższy niż oznaczenie ""min"", ponieważ może to prowadzić do uszkodzenia silnika.";Tak.;Nie.;Tak, ale tylko na czas dojazdu do najbliższego punktu serwisowego.;B;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych oznacza, że są włączone światła pozycyjne?;4C316.jpg;T;Inne;Kontrolka B oznacza światła pozycyjne.;A.;B.;C.;B;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych po zapaleniu oznacza, że są włączone światła drogowe?;4C317.jpg;T;Inne;Światła drogowe są sygnalizowane przez kontrolkę C. Inne rodzaje świateł to: światła pozycyjne oraz światła awaryjne.;A.;B.;C.;C;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych po zapaleniu oznacza, że są włączone światła awaryjne?;4C318.jpg;T;Inne;Kontrolka z trójkątem symbolizuje światła awaryjne.;A.;B.;C.;A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych po zapaleniu sygnalizuje brak ładowania akumulatora?;4C319.jpg;T;Inne;W każdym samochodzie kontrolka w kolorze czerwonym, która sygnalizuje brak ładowania (odp A), ma identyczne znaczenie i wygląda w ten sam sposób.;A.;B.;C.;A;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych po zapaleniu sygnalizuje zbyt niski poziom oleju w silniku?;4C320.jpg;T;Inne;"Czerwona kontrolka (odp B) informuje o niskim poziomie oleju, co prowadzi do nieprawidłowego ciśnienia w układzie smarowania; w każdym samochodzie ma ona takie samo znaczenie i wygląda identycznie.";A.;B.;C.;B;1;Instrukcja obsługi ciągnika rolniczego;Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Który z pokazanych wskaźników kontrolnych po zapaleniu sygnalizuje zaciągnięcie dźwigni hamulca awaryjnego?;4C321.jpg;T;Awaria pojazdu, pierwsza pomoc;Na ilustracji kontrolka, która sygnalizuje wciągnięcie dźwigni hamulca awaryjnego, oznaczona jest literą C. Długotrwała jazda z nawet niewielkim zaciągnięciem ręcznego prowadzi do wyższych kosztów paliwa oraz szybszego zużycia hamulców. Może ona również informować o problemach z płynem hamulcowym.;A.;B.;C.;C;1;"Instrukcja obsługi ciągnika rolniczego
§ 14 ust. 1  Rozporządzenia w sprawie warunków technicznych pojazdów oraz zakresu ich niezbędnego wyposażenia (Dz. U. z 2003 r. Nr 32 poz. 262 z późn. zm.)";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jak należy zabezpieczyć przytomnego poszkodowanego, który jadąc bez zapiętych pasów doznał urazu twarzy i podejrzewa się u niego uraz kręgosłupa szyjnego?;4D112.jpg;T;Awaria pojazdu, pierwsza pomoc;W miarę możliwości należy unieruchomić głowę, aby zminimalizować ryzyko dalszych uszkodzeń kręgosłupa.;Przytrzymać głowę do momentu przybycia odpowiednich służb ratunkowych. ;Natychmiast wyciągnąć ją z pojazdu.;Nie dotykać jej w ogóle, aby nie pogorszyć urazu.;A;3;"Jeżeli nie ma wskazań do ewakuacji (utrata przytomności, zaburzenia oddechowe, pożar pojazdu) należy delikatnie zabezpieczyć uraz i nie przemieszczać poszkodowanego.
Program szkolenia";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
Jakie działania należy podjąć w przypadku poparzenia twarzy podczas odkręcania korka chłodnicy?;4D114.jpg;T;Awaria pojazdu, pierwsza pomoc;Jeśli dojdzie do poparzenia twarzy przy odkręcaniu korka chłodnicy, należy schłodzić ją zimną wodą lub użyć opatrunku hydrożelowego.;Posmarować tłustą maścią.;Polać obficie białkiem jaja kurzego lub olejem lnianym.;Schłodzić twarz zimną wodą lub zastosować opatrunek hydrożelowy.;C;3;"Oparzenia termiczne należy natychmiast schłodzić wodą i zabezpieczyć jałowo (można hydrożelem). Zabrania się stosowania kremów, maści, środków dezynfekcyjnych, substancji organicznych itp.
Program szkolenia";Kształcenie umiejętności bezpiecznego uczestnictwa w ruchu drogowym;SPECJALISTYCZNY
